Country,Year,Life expectancy,Child Mortality,Population,Fertility,GDP,Group
Togo,1990,58.6,146.2,3665509.0,6.33,1350.0,Sub-Saharan Africa
Togo,1991,58.6,144.1,3747750.0,6.21,1306.0,Sub-Saharan Africa
Togo,1992,58.8,142.1,3822591.0,6.08,1223.0,Sub-Saharan Africa
Togo,1993,58.7,140.0,3897510.0,5.96,1014.0,Sub-Saharan Africa
Togo,1994,58.8,137.7,3982804.0,5.84,1138.0,Sub-Saharan Africa
Togo,1995,58.9,135.4,4085492.0,5.73,1198.0,Sub-Saharan Africa
Togo,1996,59.1,132.7,4208738.0,5.62,1272.0,Sub-Saharan Africa
Togo,1997,59.2,129.9,4349349.0,5.52,1418.0,Sub-Saharan Africa
Togo,1998,59.2,127.0,4500173.0,5.44,1351.0,Sub-Saharan Africa
Togo,1999,59.1,123.9,4650754.0,5.36,1349.0,Sub-Saharan Africa
Togo,2000,59.0,120.8,4793504.0,5.29,1305.0,Sub-Saharan Africa
Togo,2001,58.9,117.6,4926142.0,5.22,1251.0,Sub-Saharan Africa
Togo,2002,58.8,114.4,5050919.0,5.17,1207.0,Sub-Saharan Africa
Togo,2003,58.8,111.2,5170252.0,5.11,1235.0,Sub-Saharan Africa
Togo,2004,58.9,108.1,5288273.0,5.06,1228.0,Sub-Saharan Africa
Togo,2005,59.0,105.1,5408044.0,5.01,1211.0,Sub-Saharan Africa
Togo,2006,59.4,102.1,5529908.0,4.96,1228.0,Sub-Saharan Africa
Togo,2007,59.7,99.2,5652811.0,4.92,1224.0,Sub-Saharan Africa
Togo,2008,60.0,96.4,5776837.0,4.88,1219.0,Sub-Saharan Africa
Togo,2009,60.5,93.6,5901859.0,4.84,1230.0,Sub-Saharan Africa
Togo,2010,61.0,90.9,6027798.0,4.79,1246.0,Sub-Saharan Africa
Togo,2011,61.7,88.3,6154813.0,4.75,1273.0,Sub-Saharan Africa
Togo,2012,62.4,85.8,6283092.0,4.7,1314.0,Sub-Saharan Africa
Togo,2013,63.0,83.3,6412560.0,4.64,1346.0,Sub-Saharan Africa
Tonga,1964,64.26812,76.5,71758.0,7.12,1610.0,East Asia & Pacific
Tonga,1965,64.6486,71.5,74364.0,6.97,1627.0,East Asia & Pacific
Tonga,1966,65.02608000000001,66.7,76787.0,6.8,1645.0,East Asia & Pacific
Tonga,1967,65.40156,62.2,79049.0,6.59,1663.0,East Asia & Pacific
Tonga,1968,65.77304000000001,57.8,81096.0,6.37,1681.0,East Asia & Pacific
Tonga,1969,66.14052,53.8,82879.0,6.15,1699.0,East Asia & Pacific
Tonga,1970,66.5,50.2,84369.0,5.94,1718.0,East Asia & Pacific
Tonga,1971,66.6,46.9,85518.0,5.76,1736.0,East Asia & Pacific
Tonga,1972,66.8,44.0,86347.0,5.62,1755.0,East Asia & Pacific
Tonga,1973,66.8,41.5,86982.0,5.51,1774.0,East Asia & Pacific
Tonga,1974,67.0,39.3,87606.0,5.45,1849.0,East Asia & Pacific
Tonga,1975,67.1,37.2,88343.0,5.43,1909.0,East Asia & Pacific
Tonga,1976,67.2,35.3,89252.0,5.44,1920.0,East Asia & Pacific
Tonga,1977,67.3,33.6,90290.0,5.47,1992.0,East Asia & Pacific
Tonga,1978,67.3,32.1,91354.0,5.51,2002.0,East Asia & Pacific
Tonga,1979,67.3,30.7,92292.0,5.54,2016.0,East Asia & Pacific
Tonga,1980,67.3,29.4,92999.0,5.55,2324.0,East Asia & Pacific
Tonga,1981,67.3,28.3,93443.0,5.53,2655.0,East Asia & Pacific
Tonga,1982,67.2,27.4,93673.0,5.48,3072.0,East Asia & Pacific
Tonga,1983,67.5,26.6,93766.0,5.39,3288.0,East Asia & Pacific
Tonga,1984,67.8,26.0,93829.0,5.27,3379.0,East Asia & Pacific
Tonga,1985,68.0,25.4,93944.0,5.13,3621.0,East Asia & Pacific
Tonga,1986,68.2,24.8,94139.0,4.99,3698.0,East Asia & Pacific
Tonga,1987,68.4,24.1,94392.0,4.86,3793.0,East Asia & Pacific
Tonga,1988,68.5,23.4,94674.0,4.76,3695.0,East Asia & Pacific
Tonga,1989,68.6,22.7,94938.0,4.69,3678.0,East Asia & Pacific
Tonga,1990,68.7,21.9,95150.0,4.64,3572.0,East Asia & Pacific
Tonga,1991,68.8,21.1,95305.0,4.61,3795.0,East Asia & Pacific
Tonga,1992,68.9,20.4,95426.0,4.58,3800.0,East Asia & Pacific
Tonga,1993,69.0,19.8,95541.0,4.55,3937.0,East Asia & Pacific
Tonga,1994,69.1,19.3,95691.0,4.5,4125.0,East Asia & Pacific
Tonga,1995,69.2,18.9,95907.0,4.45,4269.0,East Asia & Pacific
Tonga,1996,69.2,18.6,96196.0,4.39,4256.0,East Asia & Pacific
Tonga,1997,69.3,18.4,96551.0,4.34,4235.0,East Asia & Pacific
Tonga,1998,69.2,18.1,96966.0,4.3,4331.0,East Asia & Pacific
Tonga,1999,69.2,17.9,97431.0,4.27,4478.0,East Asia & Pacific
Tonga,2000,69.1,17.6,97935.0,4.25,4605.0,East Asia & Pacific
Tonga,2001,69.1,17.3,98476.0,4.24,4745.0,East Asia & Pacific
Tonga,2002,69.1,17.0,99053.0,4.22,4878.0,East Asia & Pacific
Tonga,2003,69.2,16.8,99659.0,4.2,4953.0,East Asia & Pacific
Tonga,2004,69.3,16.7,100286.0,4.18,4959.0,East Asia & Pacific
Tonga,2005,69.5,16.7,100926.0,4.14,5006.0,East Asia & Pacific
Tonga,2006,69.7,16.7,101584.0,4.1,4920.0,East Asia & Pacific
Tonga,2007,69.8,16.8,102254.0,4.06,4664.0,East Asia & Pacific
Tonga,2008,69.9,17.0,102910.0,4.01,4748.0,East Asia & Pacific
Tonga,2009,69.8,17.2,103519.0,3.96,4772.0,East Asia & Pacific
Tonga,2010,70.1,17.4,104058.0,3.91,4945.0,East Asia & Pacific
Tonga,2011,70.1,17.5,104509.0,3.86,5023.0,East Asia & Pacific
Tonga,2012,70.2,17.5,104891.0,3.82,5032.0,East Asia & Pacific
Tonga,2013,70.3,17.3,105265.0,3.77,4879.0,East Asia & Pacific
Trinidad and Tobago,1964,64.96672,59.7,883421.0,4.66,9362.0,America
Trinidad and Tobago,1965,65.1781,58.0,893922.0,4.43,9699.0,America
Trinidad and Tobago,1966,65.31148,56.6,907340.0,4.2,10002.0,America
Trinidad and Tobago,1967,65.40386,55.2,922942.0,3.99,10152.0,America
Trinidad and Tobago,1968,65.48624000000001,53.9,939413.0,3.8,10669.0,America
Trinidad and Tobago,1969,65.57961999999999,52.8,954771.0,3.66,10988.0,America
Trinidad and Tobago,1970,65.7,51.6,967658.0,3.55,11495.0,America
Trinidad and Tobago,1971,65.8,50.6,977679.0,3.48,11558.0,America
Trinidad and Tobago,1972,65.9,49.5,985548.0,3.43,12081.0,America
Trinidad and Tobago,1973,66.1,48.3,992348.0,3.39,12187.0,America
Trinidad and Tobago,1974,66.4,47.2,999650.0,3.35,12729.0,America
Trinidad and Tobago,1975,66.6,46.0,1008617.0,3.31,12847.0,America
Trinidad and Tobago,1976,66.7,44.7,1019403.0,3.29,13904.0,America
Trinidad and Tobago,1977,67.0,43.4,1031694.0,3.27,14568.0,America
Trinidad and Tobago,1978,67.5,42.0,1045600.0,3.27,16047.0,America
Trinidad and Tobago,1979,67.8,40.7,1061140.0,3.28,16549.0,America
Trinidad and Tobago,1980,67.9,39.5,1078200.0,3.28,17624.0,America
Trinidad and Tobago,1981,68.1,38.3,1097067.0,3.28,18248.0,America
Trinidad and Tobago,1982,68.2,37.0,1117461.0,3.26,16989.0,America
Trinidad and Tobago,1983,68.3,35.9,1138006.0,3.22,15457.0,America
Trinidad and Tobago,1984,68.3,34.9,1156858.0,3.15,16175.0,America
Trinidad and Tobago,1985,68.5,34.0,1172735.0,3.06,15331.0,America
Trinidad and Tobago,1986,69.0,33.1,1185012.0,2.95,14682.0,America
Trinidad and Tobago,1987,69.3,32.3,1194138.0,2.83,13902.0,America
Trinidad and Tobago,1988,69.4,31.6,1201224.0,2.7,13310.0,America
Trinidad and Tobago,1989,69.5,31.0,1207942.0,2.57,13206.0,America
Trinidad and Tobago,1990,69.6,30.5,1215494.0,2.45,13464.0,America
Trinidad and Tobago,1991,69.7,30.0,1224233.0,2.34,13735.0,America
Trinidad and Tobago,1992,69.6,29.7,1233753.0,2.23,13426.0,America
Trinidad and Tobago,1993,69.5,29.4,1243590.0,2.13,13158.0,America
Trinidad and Tobago,1994,69.4,29.2,1253000.0,2.04,13562.0,America
Trinidad and Tobago,1995,69.5,29.0,1261443.0,1.96,14046.0,America
Trinidad and Tobago,1996,69.6,28.9,1268851.0,1.9,14561.0,America
Trinidad and Tobago,1997,69.6,28.8,1275460.0,1.84,14928.0,America
Trinidad and Tobago,1998,69.6,28.8,1281396.0,1.8,16064.0,America
Trinidad and Tobago,1999,69.4,28.7,1286871.0,1.77,16739.0,America
Trinidad and Tobago,2000,69.4,28.7,1292058.0,1.75,17721.0,America
Trinidad and Tobago,2001,69.5,28.6,1296962.0,1.74,18383.0,America
Trinidad and Tobago,2002,69.7,28.3,1301576.0,1.74,19773.0,America
Trinidad and Tobago,2003,70.0,28.0,1306065.0,1.75,22519.0,America
Trinidad and Tobago,2004,70.4,27.5,1310622.0,1.76,24175.0,America
Trinidad and Tobago,2005,70.9,26.9,1315386.0,1.77,25439.0,America
Trinidad and Tobago,2006,71.2,26.3,1320418.0,1.78,28790.0,America
Trinidad and Tobago,2007,71.3,25.6,1325672.0,1.79,30008.0,America
Trinidad and Tobago,2008,71.3,24.9,1331040.0,1.8,30875.0,America
Trinidad and Tobago,2009,71.2,24.3,1336349.0,1.8,29383.0,America
Trinidad and Tobago,2010,71.1,23.6,1341465.0,1.8,29321.0,America
Trinidad and Tobago,2011,71.1,22.9,1346350.0,1.8,28743.0,America
Trinidad and Tobago,2012,71.1,22.2,1350999.0,1.8,29086.0,America
Trinidad and Tobago,2013,71.2,21.5,1355342.0,1.8,29469.0,America
Tunisia,1964,50.06596,244.7,4541457.0,7.11,2575.0,Middle East & North Africa
Tunisia,1965,51.0753,233.5,4630000.0,7.06,2683.0,Middle East & North Africa
Tunisia,1966,52.15664,222.3,4723497.0,6.98,2690.0,Middle East & North Africa
Tunisia,1967,53.30098,211.2,4821782.0,6.87,2615.0,Middle East & North Africa
Tunisia,1968,54.49932,200.6,4923201.0,6.74,2831.0,Middle East & North Africa
Tunisia,1969,55.73766,190.3,5025402.0,6.59,2876.0,Middle East & North Africa
Tunisia,1970,57.0,180.6,5127001.0,6.44,2990.0,Middle East & North Africa
Tunisia,1971,57.8,171.1,5226965.0,6.29,3246.0,Middle East & North Africa
Tunisia,1972,58.9,162.1,5326668.0,6.16,3746.0,Middle East & North Africa
Tunisia,1973,59.8,153.0,5430023.0,6.05,3639.0,Middle East & North Africa
Tunisia,1974,60.8,144.1,5542400.0,5.95,3841.0,Middle East & North Africa
Tunisia,1975,61.8,135.1,5667516.0,5.87,4011.0,Middle East & North Africa
Tunisia,1976,62.8,126.3,5806713.0,5.79,4215.0,Middle East & North Africa
Tunisia,1977,63.7,117.7,5958456.0,5.71,4255.0,Middle East & North Africa
Tunisia,1978,64.6,109.6,6120018.0,5.61,4434.0,Middle East & North Africa
Tunisia,1979,65.4,102.3,6287287.0,5.49,4618.0,Middle East & North Africa
Tunisia,1980,66.1,95.7,6457092.0,5.35,4837.0,Middle East & North Africa
Tunisia,1981,67.0,89.9,6628154.0,5.19,4980.0,Middle East & North Africa
Tunisia,1982,67.7,84.6,6800734.0,5.02,4863.0,Middle East & North Africa
Tunisia,1983,68.4,80.0,6974955.0,4.83,4999.0,Middle East & North Africa
Tunisia,1984,69.2,75.6,7151430.0,4.65,5048.0,Middle East & North Africa
Tunisia,1985,69.8,71.5,7330267.0,4.45,5205.0,Middle East & North Africa
Tunisia,1986,70.4,67.9,7511099.0,4.27,5002.0,Middle East & North Africa
Tunisia,1987,70.9,64.7,7692463.0,4.08,5214.0,Middle East & North Africa
Tunisia,1988,71.3,61.9,7872065.0,3.89,5109.0,Middle East & North Africa
Tunisia,1989,71.6,59.3,8047027.0,3.71,5196.0,Middle East & North Africa
Tunisia,1990,71.9,57.0,8215111.0,3.54,5502.0,Middle East & North Africa
Tunisia,1991,72.2,54.8,8375587.0,3.36,5604.0,Middle East & North Africa
Tunisia,1992,72.5,52.5,8528401.0,3.19,5920.0,Middle East & North Africa
Tunisia,1993,72.8,50.1,8672916.0,3.01,5991.0,Middle East & North Africa
Tunisia,1994,73.1,47.5,8808669.0,2.84,6031.0,Middle East & North Africa
Tunisia,1995,73.4,44.9,8935523.0,2.68,6055.0,Middle East & North Africa
Tunisia,1996,73.8,42.1,9053410.0,2.52,6393.0,Middle East & North Africa
Tunisia,1997,74.1,39.3,9162870.0,2.39,6649.0,Middle East & North Africa
Tunisia,1998,74.5,36.5,9265266.0,2.28,6879.0,Middle East & North Africa
Tunisia,1999,74.8,34.0,9362447.0,2.18,7201.0,Middle East & North Africa
Tunisia,2000,75.0,31.7,9456117.0,2.11,7464.0,Middle East & North Africa
Tunisia,2001,75.2,29.6,9546453.0,2.07,7699.0,Middle East & North Africa
Tunisia,2002,75.4,27.8,9634180.0,2.04,7752.0,Middle East & North Africa
Tunisia,2003,75.6,26.0,9722180.0,2.03,8094.0,Middle East & North Africa
Tunisia,2004,75.8,24.5,9814009.0,2.02,8468.0,Middle East & North Africa
Tunisia,2005,76.0,23.0,9912114.0,2.03,8707.0,Middle East & North Africa
Tunisia,2006,76.2,21.7,10017832.0,2.03,9109.0,Middle East & North Africa
Tunisia,2007,76.3,20.5,10130368.0,2.04,9585.0,Middle East & North Africa
Tunisia,2008,76.5,19.4,10247325.0,2.04,9938.0,Middle East & North Africa
Tunisia,2009,76.6,18.3,10365089.0,2.05,10187.0,Middle East & North Africa
Tunisia,2010,76.8,17.4,10480934.0,2.04,10411.0,Middle East & North Africa
Tunisia,2011,76.9,16.5,10594057.0,2.04,10235.0,Middle East & North Africa
Tunisia,2012,77.0,15.8,10704948.0,2.02,10609.0,Middle East & North Africa
Tunisia,2013,77.1,15.2,10813680.0,2.01,10768.0,Middle East & North Africa
Turkey,1964,51.75292,221.9,31109820.0,6.03,5296.0,Europe & Central Asia
Turkey,1965,52.5551,215.4,31837999.0,5.95,5309.0,Europe & Central Asia
Turkey,1966,53.332280000000004,209.3,32556294.0,5.87,5906.0,Europe & Central Asia
Turkey,1967,54.083459999999995,203.4,33267998.0,5.8,6020.0,Europe & Central Asia
Turkey,1968,54.80964,197.8,33982141.0,5.72,6295.0,Europe & Central Asia
Turkey,1969,55.513819999999996,192.3,34711167.0,5.64,6470.0,Europe & Central Asia
Turkey,1970,56.2,186.9,35464196.0,5.56,6740.0,Europe & Central Asia
Turkey,1971,56.9,181.5,36245756.0,5.48,6765.0,Europe & Central Asia
Turkey,1972,57.7,175.9,37054168.0,5.38,7186.0,Europe & Central Asia
Turkey,1973,58.3,170.3,37884870.0,5.26,7442.0,Europe & Central Asia
Turkey,1974,58.9,164.5,38730367.0,5.14,7991.0,Europe & Central Asia
Turkey,1975,59.5,158.6,39585821.0,5.01,8381.0,Europe & Central Asia
Turkey,1976,60.0,152.7,40446729.0,4.87,9142.0,Europe & Central Asia
Turkey,1977,60.9,146.7,41316297.0,4.74,8863.0,Europe & Central Asia
Turkey,1978,61.4,140.7,42206204.0,4.61,8400.0,Europe & Central Asia
Turkey,1979,62.0,134.7,43132612.0,4.48,8160.0,Europe & Central Asia
Turkey,1980,62.7,128.7,44105216.0,4.36,7828.0,Europe & Central Asia
Turkey,1981,63.2,122.7,45130008.0,4.24,8518.0,Europe & Central Asia
Turkey,1982,63.7,116.7,46198027.0,4.11,8323.0,Europe & Central Asia
Turkey,1983,64.2,110.7,47285732.0,3.98,8535.0,Europe & Central Asia
Turkey,1984,64.8,104.9,48360679.0,3.84,8798.0,Europe & Central Asia
Turkey,1985,65.2,99.3,49399630.0,3.7,9163.0,Europe & Central Asia
Turkey,1986,65.7,93.9,50393538.0,3.56,9556.0,Europe & Central Asia
Turkey,1987,66.1,88.7,51349154.0,3.43,10351.0,Europe & Central Asia
Turkey,1988,66.5,83.7,52278499.0,3.3,10421.0,Europe & Central Asia
Turkey,1989,66.9,79.0,53200802.0,3.18,10103.0,Europe & Central Asia
Turkey,1990,67.3,74.5,54130268.0,3.08,10670.0,Europe & Central Asia
Turkey,1991,67.6,70.3,55068880.0,2.99,10568.0,Europe & Central Asia
Turkey,1992,67.9,66.3,56012109.0,2.91,10920.0,Europe & Central Asia
Turkey,1993,68.3,62.4,56959988.0,2.84,11569.0,Europe & Central Asia
Turkey,1994,68.6,58.8,57911273.0,2.77,10857.0,Europe & Central Asia
Turkey,1995,69.0,55.2,58864649.0,2.72,11530.0,Europe & Central Asia
Turkey,1996,69.4,51.8,59821978.0,2.66,12190.0,Europe & Central Asia
Turkey,1997,69.8,48.6,60783217.0,2.61,12911.0,Europe & Central Asia
Turkey,1998,70.4,45.4,61742674.0,2.56,13008.0,Europe & Central Asia
Turkey,1999,70.3,42.4,62692616.0,2.51,12381.0,Europe & Central Asia
Turkey,2000,71.5,39.6,63627862.0,2.45,13025.0,Europe & Central Asia
Turkey,2001,72.0,36.9,64544914.0,2.4,12106.0,Europe & Central Asia
Turkey,2002,72.5,34.4,65446165.0,2.36,12669.0,Europe & Central Asia
Turkey,2003,72.9,32.0,66339433.0,2.31,13151.0,Europe & Central Asia
Turkey,2004,73.4,29.7,67235927.0,2.27,14187.0,Europe & Central Asia
Turkey,2005,73.8,27.7,68143186.0,2.23,15176.0,Europe & Central Asia
Turkey,2006,74.3,25.7,69063538.0,2.2,16013.0,Europe & Central Asia
Turkey,2007,74.7,23.9,69992754.0,2.17,16551.0,Europe & Central Asia
Turkey,2008,75.1,22.2,70923730.0,2.15,16454.0,Europe & Central Asia
Turkey,2009,75.4,20.6,71846212.0,2.12,15467.0,Europe & Central Asia
Turkey,2010,75.7,19.1,72752325.0,2.1,16674.0,Europe & Central Asia
Turkey,2011,76.0,17.8,73639596.0,2.08,17908.0,Europe & Central Asia
Turkey,2012,76.2,16.5,74508771.0,2.06,18057.0,Europe & Central Asia
Turkey,2013,76.3,15.4,75359032.0,2.04,18579.0,Europe & Central Asia
Turkmenistan,1964,50.929159999999996,132.98,1829697.0,6.66,7952.0,Europe & Central Asia
Turkmenistan,1965,51.2328,128.76,1890000.0,6.62,8309.0,Europe & Central Asia
Turkmenistan,1966,51.52644,124.57,1949425.0,6.55,8622.0,Europe & Central Asia
Turkmenistan,1967,51.80308,120.44,2008148.0,6.47,8916.0,Europe & Central Asia
Turkmenistan,1968,52.06072,122.16,2066889.0,6.4,9355.0,Europe & Central Asia
Turkmenistan,1969,52.29436,123.9,2126749.0,6.35,9406.0,Europe & Central Asia
Turkmenistan,1970,52.5,125.67,2188499.0,6.3,10045.0,Europe & Central Asia
Turkmenistan,1971,53.3,127.47,2252386.0,6.25,10221.0,Europe & Central Asia
Turkmenistan,1972,54.1,129.29,2318070.0,6.18,10186.0,Europe & Central Asia
Turkmenistan,1973,54.9,131.14,2385039.0,6.07,10948.0,Europe & Central Asia
Turkmenistan,1974,55.6,133.01,2452528.0,5.94,10900.0,Europe & Central Asia
Turkmenistan,1975,56.3,134.92,2520002.0,5.78,10576.0,Europe & Central Asia
Turkmenistan,1976,57.0,136.84,2587417.0,5.61,10715.0,Europe & Central Asia
Turkmenistan,1977,57.7,138.8,2655036.0,5.44,10617.0,Europe & Central Asia
Turkmenistan,1978,58.4,133.9,2723006.0,5.28,10538.0,Europe & Central Asia
Turkmenistan,1979,59.0,129.4,2791575.0,5.14,10158.0,Europe & Central Asia
Turkmenistan,1980,59.5,124.8,2861000.0,5.01,9853.0,Europe & Central Asia
Turkmenistan,1981,60.1,120.4,2931343.0,4.92,9632.0,Europe & Central Asia
Turkmenistan,1982,60.7,116.0,3002785.0,4.84,9559.0,Europe & Central Asia
Turkmenistan,1983,61.2,111.7,3075867.0,4.77,9553.0,Europe & Central Asia
Turkmenistan,1984,61.6,107.6,3151262.0,4.72,9362.0,Europe & Central Asia
Turkmenistan,1985,62.0,103.6,3229499.0,4.67,9143.0,Europe & Central Asia
Turkmenistan,1986,62.3,100.0,3310059.0,4.62,9216.0,Europe & Central Asia
Turkmenistan,1987,62.6,96.7,3392823.0,4.57,9040.0,Europe & Central Asia
Turkmenistan,1988,62.9,94.0,3479088.0,4.51,8944.0,Europe & Central Asia
Turkmenistan,1989,63.1,91.9,3570558.0,4.44,8822.0,Europe & Central Asia
Turkmenistan,1990,63.3,90.5,3668000.0,4.35,8353.0,Europe & Central Asia
Turkmenistan,1991,63.3,89.7,3772350.0,4.22,7748.0,Europe & Central Asia
Turkmenistan,1992,63.2,89.6,3881973.0,4.07,6402.0,Europe & Central Asia
Turkmenistan,1993,63.1,89.7,3991917.0,3.9,6320.0,Europe & Central Asia
Turkmenistan,1994,62.9,89.6,4095512.0,3.71,5094.0,Europe & Central Asia
Turkmenistan,1995,62.7,89.4,4188010.0,3.51,4623.0,Europe & Central Asia
Turkmenistan,1996,62.7,88.7,4267690.0,3.33,4841.0,Europe & Central Asia
Turkmenistan,1997,62.6,87.5,4335991.0,3.16,4221.0,Europe & Central Asia
Turkmenistan,1998,62.7,85.8,4395293.0,3.02,4460.0,Europe & Central Asia
Turkmenistan,1999,62.9,83.8,4449427.0,2.91,5132.0,Europe & Central Asia
Turkmenistan,2000,63.1,81.6,4501419.0,2.84,5351.0,Europe & Central Asia
Turkmenistan,2001,63.4,79.2,4551737.0,2.78,5521.0,Europe & Central Asia
Turkmenistan,2002,63.7,76.9,4600093.0,2.74,5477.0,Europe & Central Asia
Turkmenistan,2003,64.1,74.7,4647912.0,2.7,5598.0,Europe & Central Asia
Turkmenistan,2004,64.4,72.4,4696771.0,2.66,5817.0,Europe & Central Asia
Turkmenistan,2005,64.8,70.1,4747839.0,2.62,6505.0,Europe & Central Asia
Turkmenistan,2006,65.1,68.0,4801847.0,2.57,7137.0,Europe & Central Asia
Turkmenistan,2007,65.5,66.0,4858843.0,2.52,7834.0,Europe & Central Asia
Turkmenistan,2008,65.9,63.9,4918396.0,2.48,8877.0,Europe & Central Asia
Turkmenistan,2009,66.3,61.9,4979672.0,2.45,9303.0,Europe & Central Asia
Turkmenistan,2010,66.6,60.1,5041995.0,2.41,10032.0,Europe & Central Asia
Turkmenistan,2011,67.0,58.2,5105301.0,2.38,11361.0,Europe & Central Asia
Turkmenistan,2012,67.3,56.5,5169660.0,2.35,12460.0,Europe & Central Asia
Turkmenistan,2013,67.5,54.7,5234640.0,2.33,13555.0,Europe & Central Asia
Uganda,1964,49.742,204.3,7746988.0,7.08,965.0,Sub-Saharan Africa
Uganda,1965,50.3785,200.0,8014352.0,7.09,960.0,Sub-Saharan Africa
Uganda,1966,50.971000000000004,195.8,8290837.0,7.11,991.0,Sub-Saharan Africa
Uganda,1967,51.5065,192.1,8576166.0,7.11,1015.0,Sub-Saharan Africa
Uganda,1968,51.976000000000006,189.0,8866641.0,7.12,1012.0,Sub-Saharan Africa
Uganda,1969,52.3745,186.3,9157569.0,7.12,1092.0,Sub-Saharan Africa
Uganda,1970,52.7,184.6,9445932.0,7.12,1079.0,Sub-Saharan Africa
Uganda,1971,52.9,184.1,9730174.0,7.11,1084.0,Sub-Saharan Africa
Uganda,1972,52.9,184.7,10012125.0,7.11,1071.0,Sub-Saharan Africa
Uganda,1973,52.9,186.5,10296444.0,7.1,1046.0,Sub-Saharan Africa
Uganda,1974,52.8,189.4,10589763.0,7.1,1027.0,Sub-Saharan Africa
Uganda,1975,52.8,193.2,10897136.0,7.1,982.0,Sub-Saharan Africa
Uganda,1976,52.7,197.5,11221247.0,7.1,967.0,Sub-Saharan Africa
Uganda,1977,52.7,202.0,11561734.0,7.1,958.0,Sub-Saharan Africa
Uganda,1978,52.3,206.0,11917048.0,7.1,884.0,Sub-Saharan Africa
Uganda,1979,52.2,208.9,12284315.0,7.1,770.0,Sub-Saharan Africa
Uganda,1980,50.7,210.3,12662131.0,7.1,729.0,Sub-Saharan Africa
Uganda,1981,50.8,208.9,13049012.0,7.1,740.0,Sub-Saharan Africa
Uganda,1982,51.1,204.4,13447769.0,7.1,781.0,Sub-Saharan Africa
Uganda,1983,51.5,198.1,13866291.0,7.1,816.0,Sub-Saharan Africa
Uganda,1984,52.0,191.7,14315090.0,7.1,724.0,Sub-Saharan Africa
Uganda,1985,52.3,186.4,14801113.0,7.1,716.0,Sub-Saharan Africa
Uganda,1986,52.3,182.3,15327718.0,7.1,695.0,Sub-Saharan Africa
Uganda,1987,53.3,179.7,15891143.0,7.1,713.0,Sub-Saharan Africa
Uganda,1988,52.9,177.8,16482365.0,7.1,736.0,Sub-Saharan Africa
Uganda,1989,52.5,175.7,17088426.0,7.1,762.0,Sub-Saharan Africa
Uganda,1990,51.7,173.1,17699717.0,7.09,767.0,Sub-Saharan Africa
Uganda,1991,50.9,170.0,18314701.0,7.08,782.0,Sub-Saharan Africa
Uganda,1992,50.2,166.6,18935726.0,7.07,781.0,Sub-Saharan Africa
Uganda,1993,49.6,163.4,19561967.0,7.06,818.0,Sub-Saharan Africa
Uganda,1994,49.1,161.1,20193432.0,7.04,842.0,Sub-Saharan Africa
Uganda,1995,48.8,159.5,20831075.0,7.02,910.0,Sub-Saharan Africa
Uganda,1996,48.6,158.2,21473592.0,6.99,961.0,Sub-Saharan Africa
Uganda,1997,48.6,156.6,22123185.0,6.97,979.0,Sub-Saharan Africa
Uganda,1998,49.0,154.1,22788843.0,6.94,996.0,Sub-Saharan Africa
Uganda,1999,49.4,150.4,23482533.0,6.9,1043.0,Sub-Saharan Africa
Uganda,2000,50.0,145.4,24213120.0,6.87,1042.0,Sub-Saharan Africa
Uganda,2001,50.8,139.2,24984181.0,6.82,1060.0,Sub-Saharan Africa
Uganda,2002,51.5,132.2,25794397.0,6.77,1115.0,Sub-Saharan Africa
Uganda,2003,52.4,124.6,26641627.0,6.72,1147.0,Sub-Saharan Africa
Uganda,2004,53.3,116.8,27521632.0,6.65,1184.0,Sub-Saharan Africa
Uganda,2005,54.5,109.1,28431204.0,6.58,1217.0,Sub-Saharan Africa
Uganda,2006,55.9,102.0,29370251.0,6.51,1304.0,Sub-Saharan Africa
Uganda,2007,56.6,95.3,30339895.0,6.43,1367.0,Sub-Saharan Africa
Uganda,2008,57.2,89.3,31339392.0,6.34,1437.0,Sub-Saharan Africa
Uganda,2009,57.9,84.0,32367909.0,6.25,1490.0,Sub-Saharan Africa
Uganda,2010,58.4,79.5,33424683.0,6.16,1515.0,Sub-Saharan Africa
Uganda,2011,58.8,74.6,34509205.0,6.06,1607.0,Sub-Saharan Africa
Uganda,2012,59.3,69.4,35620977.0,5.96,1622.0,Sub-Saharan Africa
Uganda,2013,59.8,65.1,36759274.0,5.87,1621.0,Sub-Saharan Africa
Ukraine,1964,71.0724,45.18,44868657.0,2.07,6239.0,Europe & Central Asia
Ukraine,1965,70.487,43.35,45340503.0,2.03,6515.0,Europe & Central Asia
Ukraine,1966,70.7316,41.59,45779461.0,2.02,6756.0,Europe & Central Asia
Ukraine,1967,70.3062,39.9,46187918.0,2.01,6982.0,Europe & Central Asia
Ukraine,1968,70.3708,38.28,46573376.0,2.02,7320.0,Europe & Central Asia
Ukraine,1969,69.7254,36.72,46947038.0,2.03,7355.0,Europe & Central Asia
Ukraine,1970,69.6,35.23,47316501.0,2.05,7850.0,Europe & Central Asia
Ukraine,1971,69.6,33.8,47685533.0,2.06,7982.0,Europe & Central Asia
Ukraine,1972,69.7,32.6,48050256.0,2.06,7950.0,Europe & Central Asia
Ukraine,1973,69.7,31.6,48401549.0,2.06,8538.0,Europe & Central Asia
Ukraine,1974,69.7,30.7,48726373.0,2.05,8742.0,Europe & Central Asia
