Country,Year,population,fertility,HIV,CO2,BMI_male,GDP,BMI_female,life,child_mortality,Group,ID
Spain,1986,38854360.0,1.55,,4.93569172512149,25.48971,19881.0,129.5869,76.7,12.8,Europe & Central Asia,ES
Spain,1987,38950965.0,1.49,,4.93524471054874,25.53439,20953.0,129.0884,76.7,12.3,Europe & Central Asia,ES
Spain,1988,39032625.0,1.43,,5.13652032857067,25.58617,22036.0,128.6289,76.8,11.9,Europe & Central Asia,ES
Spain,1989,39110106.0,1.38,,5.8393800769545,25.65028,23141.0,128.239,76.8,11.5,Europe & Central Asia,ES
Spain,1990,39192055.0,1.34,0.4,5.62740391550776,25.72032,24126.0,127.8606,77.0,11.0,Europe & Central Asia,ES
Spain,1991,39287043.0,1.31,0.4,5.79378760646719,25.79976,24684.0,127.5016,77.1,10.5,Europe & Central Asia,ES
Spain,1992,39397403.0,1.28,0.4,5.98766806864854,25.88464,24831.0,127.1742,77.4,10.1,Europe & Central Asia,ES
Spain,1993,39518427.0,1.25,0.5,5.59614562210565,25.96412,24498.0,126.7971,77.6,9.5,Europe & Central Asia,ES
Spain,1994,39641740.0,1.23,0.5,5.93961814369155,26.04306,25015.0,126.3998,77.8,8.9,Europe & Central Asia,ES
Spain,1995,39764267.0,1.21,0.5,6.1306046874911,26.12167,25645.0,125.9696,77.8,8.3,Europe & Central Asia,ES
Spain,1996,39878881.0,1.2,0.4,5.90598614402453,26.20999,26270.0,125.5815,78.2,7.7,Europe & Central Asia,ES
Spain,1997,39996221.0,1.2,0.4,6.36592395688363,26.3022,27167.0,125.2052,78.7,7.3,Europe & Central Asia,ES
Spain,1998,40151723.0,1.2,0.4,6.58225825369065,26.39609,28238.0,124.8067,79.0,7.0,Europe & Central Asia,ES
Spain,1999,40392585.0,1.21,0.4,7.06800260632893,26.5,29353.0,124.4543,79.1,6.7,Europe & Central Asia,ES
Spain,2000,40749800.0,1.22,0.4,7.30749422016005,26.60724,30647.0,124.1245,79.3,6.5,Europe & Central Asia,ES
Spain,2001,41230518.0,1.25,0.4,7.30499980253641,26.71782,31488.0,123.8075,79.5,6.3,Europe & Central Asia,ES
Spain,2002,41815486.0,1.27,0.4,7.60285466414065,26.835,31866.0,123.514,79.6,6.2,Europe & Central Asia,ES
Spain,2003,42475265.0,1.3,0.4,7.6372389973311,26.95143,32293.0,123.2351,79.8,6.1,Europe & Central Asia,ES
Spain,2004,43167276.0,1.33,0.4,7.94245380419631,27.06646,32745.0,122.9795,80.1,5.9,Europe & Central Asia,ES
Spain,2005,43854761.0,1.35,0.4,8.14440392482704,27.17847,33396.0,122.7442,80.4,5.7,Europe & Central Asia,ES
Spain,2006,44537926.0,1.38,0.4,7.9514342279386,27.29197,34206.0,122.53,80.7,5.5,Europe & Central Asia,ES
Spain,2007,45209538.0,1.4,0.4,8.03069043616879,27.39562,34845.0,122.2758,80.9,5.2,Europe & Central Asia,ES
Spain,2008,45817016.0,1.42,0.4,7.29308875758134,27.49975,34676.0,122.0453,81.1,5.0,Europe & Central Asia,ES
Spain,2009,46295191.0,1.44,,6.31513840197556,,33142.0,,81.4,4.8,Europe & Central Asia,ES
Spain,2010,46601492.0,1.46,,5.85216914528276,,32994.0,,81.6,4.6,Europe & Central Asia,ES
Spain,2011,46708366.0,1.47,,5.99938737366842,,32674.0,,81.7,4.5,Europe & Central Asia,ES
Spain,2012,46637082.0,1.49,,5.93268701540509,,31971.0,,81.7,4.4,Europe & Central Asia,ES
Spain,2013,46455163.0,1.51,,,,31681.0,,81.7,4.3,Europe & Central Asia,ES
Spain,2014,46259716.0,1.52,,,,32270.0,,81.7,4.2,Europe & Central Asia,ES
Spain,2015,46121699.0,1.53,,,,32979.0,,81.7,4.1,Europe & Central Asia,ES
Sri Lanka,1960,9896172.0,5.54,,0.225406724245843,,1785.0,,60.568799999999996,101.0,South Asia,LK
Sri Lanka,1961,10129134.0,5.42,,0.22790391529299,,1769.0,,60.99951999999999,96.4,South Asia,LK
Sri Lanka,1962,10366190.0,5.3,,0.244549774609646,,1782.0,,61.43723999999999,92.2,South Asia,LK
Sri Lanka,1963,10608672.0,5.18,,0.236400112399685,,1771.0,,61.89995999999999,88.3,South Asia,LK
Sri Lanka,1964,10858780.0,5.07,,0.207378597391512,,1809.0,,62.397679999999994,84.8,South Asia,LK
Sri Lanka,1965,11117685.0,4.96,,0.23702916941888,,1820.0,,62.92839999999999,81.6,South Asia,LK
Sri Lanka,1966,11385943.0,4.85,,0.231939457354027,,1755.0,,63.483119999999985,78.8,South Asia,LK
Sri Lanka,1967,11661660.0,4.73,,0.250974420104788,,1870.0,,64.04184,76.4,South Asia,LK
Sri Lanka,1968,11940634.0,4.61,,0.269692054606928,,1961.0,,64.58456,74.3,South Asia,LK
Sri Lanka,1969,12217248.0,4.48,,0.351470519508309,,1993.0,,65.10627999999998,72.5,South Asia,LK
Sri Lanka,1970,12487493.0,4.34,,0.286508918695268,,2044.0,,65.6,71.0,South Asia,LK
Sri Lanka,1971,12749209.0,4.21,,0.248118874150657,,1988.0,,65.7,69.7,South Asia,LK
Sri Lanka,1972,13003394.0,4.08,,0.263555482103297,,1994.0,,65.5,68.5,South Asia,LK
Sri Lanka,1973,13253063.0,3.97,,0.269673770863939,,2039.0,,65.2,67.1,South Asia,LK
Sri Lanka,1974,13502870.0,3.87,,0.21065691425209,,2074.0,,64.5,65.6,South Asia,LK
Sri Lanka,1975,13755990.0,3.78,,0.204697144167105,,2091.0,,64.9,63.8,South Asia,LK
Sri Lanka,1976,14013610.0,3.71,,0.193151159870227,,2118.0,,65.9,61.6,South Asia,LK
Sri Lanka,1977,14274023.0,3.63,,0.198106332422147,,2220.0,,66.9,59.1,South Asia,LK
Sri Lanka,1978,14534087.0,3.56,,0.230798234825479,,2318.0,,67.9,56.3,South Asia,LK
Sri Lanka,1979,14789300.0,3.49,,0.25255626161378,,2424.0,,68.6,53.2,South Asia,LK
Sri Lanka,1980,15036562.0,3.41,,0.220251305280707,20.38152,2514.0,121.6269,69.7,49.9,South Asia,LK
Sri Lanka,1981,15274137.0,3.32,,0.259479968109468,20.44378,2630.0,121.8078,70.4,46.3,South Asia,LK
Sri Lanka,1982,15503320.0,3.22,,0.284010193915873,20.49434,2718.0,121.934,70.4,42.4,South Asia,LK
Sri Lanka,1983,15727670.0,3.12,,0.30468271323318,20.54698,2820.0,122.0518,70.2,38.3,South Asia,LK
Sri Lanka,1984,15952350.0,3.01,,0.235330620129338,20.59544,2924.0,122.1475,70.1,34.1,South Asia,LK
Sri Lanka,1985,16180776.0,2.9,,0.237727075006151,20.63366,3008.0,122.1898,70.5,30.2,South Asia,LK
Sri Lanka,1986,16413729.0,2.8,,0.215684057184805,20.67478,3115.0,122.2727,71.0,26.9,South Asia,LK
Sri Lanka,1987,16648992.0,2.7,,0.237553757785509,20.70746,3101.0,122.3264,71.2,24.2,South Asia,LK
Sri Lanka,1988,16883250.0,2.62,,0.199829284132448,20.73936,3138.0,122.3841,71.2,22.5,South Asia,LK
Sri Lanka,1989,17111785.0,2.54,,0.19829027683647,20.77225,3178.0,122.4306,71.0,21.6,South Asia,LK
Sri Lanka,1990,17330817.0,2.48,0.06,0.217626437903385,20.80921,3340.0,122.5153,71.0,21.3,South Asia,LK
Sri Lanka,1991,17540762.0,2.43,0.06,0.231585116517829,20.85393,3442.0,122.6213,72.4,21.2,South Asia,LK
Sri Lanka,1992,17741793.0,2.39,0.06,0.285009389207725,20.90149,3561.0,122.7353,72.9,21.2,South Asia,LK
Sri Lanka,1993,17929772.0,2.35,0.06,0.27348187897578,20.95994,3759.0,122.8867,73.2,21.1,South Asia,LK
Sri Lanka,1994,18099591.0,2.32,0.06,0.29897274990068,21.02658,3915.0,123.0571,72.9,20.8,South Asia,LK
Sri Lanka,1995,18248435.0,2.29,0.06,0.318001077155279,21.0932,4075.0,123.2274,72.3,20.2,South Asia,LK
Sri Lanka,1996,18373530.0,2.27,0.06,0.379049841128391,21.1642,4184.0,123.3953,71.8,19.5,South Asia,LK
Sri Lanka,1997,18478024.0,2.25,0.06,0.407291186934644,21.23943,4396.0,123.5737,71.8,18.7,South Asia,LK
Sri Lanka,1998,18572347.0,2.24,0.06,0.419356752806149,21.3152,4550.0,123.7569,72.2,17.8,South Asia,LK
Sri Lanka,1999,18670843.0,2.24,0.06,0.458675418898652,21.38576,4677.0,123.9396,72.3,17.0,South Asia,LK
Sri Lanka,2000,18783745.0,2.24,0.06,0.542026556580559,21.45652,4946.0,124.1065,72.4,16.3,South Asia,LK
Sri Lanka,2001,18914866.0,2.24,0.06,0.541421530467284,21.51639,4949.0,124.2646,72.9,15.8,South Asia,LK
Sri Lanka,2002,19061066.0,2.25,0.06,0.575273236495381,21.56997,5111.0,124.3827,73.5,15.4,South Asia,LK
Sri Lanka,2003,19217032.0,2.26,0.06,0.55028812041062,21.62526,5344.0,124.494,73.9,15.0,South Asia,LK
Sri Lanka,2004,19374281.0,2.27,0.06,0.610095096170079,21.68151,5559.0,124.5895,73.7,28.8,South Asia,LK
Sri Lanka,2005,19526406.0,2.29,0.06,0.58670255992816,21.74239,5843.0,124.6916,74.2,14.1,South Asia,LK
Sri Lanka,2006,19672418.0,2.3,0.06,0.585034345907476,21.81124,6223.0,124.7566,74.4,13.3,South Asia,LK
Sri Lanka,2007,19813816.0,2.31,0.06,0.614418971387301,21.88625,6586.0,124.8183,75.1,12.5,South Asia,LK
Sri Lanka,2008,19949553.0,2.32,0.06,0.58079108816102,21.96671,6907.0,124.8615,74.3,11.7,South Asia,LK
Sri Lanka,2009,20078873.0,2.34,,0.620715976825098,,7080.0,,74.5,11.1,South Asia,LK
Sri Lanka,2010,20201312.0,2.34,,0.609237667199794,,7572.0,,75.7,10.6,South Asia,LK
Sri Lanka,2011,20315673.0,2.35,,,,8112.0,,75.8,10.1,South Asia,LK
Sri Lanka,2012,20421862.0,2.35,,,,8856.0,,75.9,9.7,South Asia,LK
Sri Lanka,2013,20521959.0,2.34,,,,9426.0,,76.1,9.4,South Asia,LK
Sri Lanka,2014,20618991.0,2.33,,,,10043.0,,76.3,9.0,South Asia,LK
Sri Lanka,2015,20715010.0,2.31,,,,10624.0,,76.5,8.7,South Asia,LK
Sudan,1960,7527450.0,6.69,,0.147921712623888,,2287.0,,51.6062,178.4,Sub-Saharan Africa,SD
Sudan,1961,7749884.0,6.71,,0.147190133970633,,2230.0,,52.11558,175.2,Sub-Saharan Africa,SD
Sudan,1962,7981797.0,6.74,,0.154010942762689,,2325.0,,52.61695999999999,172.2,Sub-Saharan Africa,SD
Sudan,1963,8223613.0,6.76,,0.170077913779343,,2202.0,,53.113339999999994,169.3,Sub-Saharan Africa,SD
Sudan,1964,8475765.0,6.79,,0.183842380920029,,2126.0,,53.60471999999999,166.5,Sub-Saharan Africa,SD
Sudan,1965,8738703.0,6.81,,0.234367605105841,,2220.0,,54.09609999999999,164.0,Sub-Saharan Africa,SD
Sudan,1966,9013112.0,6.83,,0.249190985488608,,2140.0,,54.58747999999999,161.7,Sub-Saharan Africa,SD
Sudan,1967,9299545.0,6.85,,0.293143751298546,,2022.0,,55.077859999999994,159.6,Sub-Saharan Africa,SD
Sudan,1968,9598196.0,6.87,,0.278723058889991,,2093.0,,55.56424,157.7,Sub-Saharan Africa,SD
Sudan,1969,9909152.0,6.88,,0.365931500340435,,2167.0,,56.04062,156.0,Sub-Saharan Africa,SD
Sudan,1970,10232758.0,6.89,,0.413353439044417,,2022.0,,56.5,154.6,Sub-Saharan Africa,SD
Sudan,1971,10568788.0,6.9,,0.412527148930745,,2106.0,,56.6,153.3,Sub-Saharan Africa,SD
Sudan,1972,10918137.0,6.91,,0.432523760462407,,2006.0,,56.8,152.1,Sub-Saharan Africa,SD
Sudan,1973,11283574.0,6.92,,0.423471407382251,,1785.0,,57.3,150.8,Sub-Saharan Africa,SD
Sudan,1974,11668674.0,6.93,,0.430157887623535,,1910.0,,57.4,149.6,Sub-Saharan Africa,SD
Sudan,1975,12075841.0,6.94,,0.311046951358284,,2091.0,,57.5,148.3,Sub-Saharan Africa,SD
Sudan,1976,12506035.0,6.93,,0.267101237344585,,2403.0,,57.7,147.0,Sub-Saharan Africa,SD
Sudan,1977,12958110.0,6.92,,0.262441437668814,,2687.0,,58.1,145.6,Sub-Saharan Africa,SD
Sudan,1978,13429688.0,6.89,,0.22981101952525,,2559.0,,58.3,144.3,Sub-Saharan Africa,SD
Sudan,1979,13917268.0,6.85,0.062390639,0.231114485431493,,2213.0,,58.5,143.2,Sub-Saharan Africa,SD
Sudan,1980,14418063.0,6.8,,0.234729491486807,20.71915,2159.0,124.5247,58.6,142.1,Sub-Saharan Africa,SD
Sudan,1981,14935471.0,6.74,,0.220598401488606,20.75761,2137.0,124.6275,58.9,140.9,Sub-Saharan Africa,SD
Sudan,1982,15470415.0,6.67,,0.224255860705476,20.79627,2332.0,124.7429,59.2,139.9,Sub-Saharan Africa,SD
Sudan,1983,16015120.0,6.61,,0.221556193242876,20.82779,2233.0,124.8384,54.1,138.8,Sub-Saharan Africa,SD
Sudan,1984,16559205.0,6.54,,0.192611516729059,20.8473,2050.0,124.9317,54.5,137.5,Sub-Saharan Africa,SD
Sudan,1985,17097619.0,6.47,,0.217540058583977,20.86213,1850.0,124.996,54.9,136.0,Sub-Saharan Africa,SD
Sudan,1986,17618852.0,6.4,,0.221157000306869,20.8824,1869.0,125.1191,60.0,134.5,Sub-Saharan Africa,SD
Sudan,1987,18130501.0,6.34,,0.170335807370295,20.90864,1871.0,125.3018,60.4,132.8,Sub-Saharan Africa,SD
Sudan,1988,18669146.0,6.28,,0.240902090363199,20.93535,1858.0,125.4991,60.7,131.1,Sub-Saharan Africa,SD
Sudan,1989,19284633.0,6.21,,0.182606559227607,20.96653,1961.0,125.7118,61.2,129.3,Sub-Saharan Africa,SD
Sudan,1990,20008804.0,6.15,0.1,0.26377387271389,20.99367,1753.0,125.8967,61.3,127.5,Sub-Saharan Africa,SD
Sudan,1991,20861117.0,6.09,0.1,0.249331200185257,21.03162,1830.0,126.1052,61.6,125.7,Sub-Saharan Africa,SD
Sudan,1992,21820588.0,6.03,0.1,0.214559895875513,21.07525,1892.0,126.3082,61.8,123.9,Sub-Saharan Africa,SD
Sudan,1993,22829227.0,5.96,0.1,0.127792110379099,21.12529,1918.0,126.4971,62.0,122.1,Sub-Saharan Africa,SD
Sudan,1994,23805536.0,5.89,0.1,0.190250052956642,21.17918,1879.0,126.6804,62.6,120.2,Sub-Saharan Africa,SD
Sudan,1995,24691970.0,5.82,0.2,0.191940591821598,21.23783,1934.0,126.8557,62.8,118.2,Sub-Saharan Africa,SD
Sudan,1996,25466387.0,5.75,0.2,0.17348761319579,21.29703,1992.0,127.0091,62.9,116.1,Sub-Saharan Africa,SD
Sudan,1997,26149124.0,5.67,0.2,0.214701915021436,21.36275,2142.0,127.1724,63.2,113.9,Sub-Saharan Africa,SD
Sudan,1998,26777059.0,5.6,0.3,0.181422021883351,21.43225,2175.0,127.3432,63.4,111.4,Sub-Saharan Africa,SD
Sudan,1999,27406808.0,5.52,0.3,0.191887235260231,21.49895,2183.0,127.5233,64.1,108.8,Sub-Saharan Africa,SD
Sudan,2000,28079664.0,5.44,0.3,0.20347069597238,21.57897,2258.0,127.7308,64.4,105.9,Sub-Saharan Africa,SD
Sudan,2001,28805142.0,5.37,0.4,0.228763605804353,21.66078,2338.0,127.9429,64.7,103.1,Sub-Saharan Africa,SD
Sudan,2002,29569978.0,5.29,0.4,0.284958808393388,21.75247,2419.0,128.1803,65.2,100.2,Sub-Saharan Africa,SD
Sudan,2003,30365586.0,5.21,0.5,0.311233555108113,21.84463,2533.0,128.4073,65.3,97.3,Sub-Saharan Africa,SD
Sudan,2004,31176209.0,5.12,0.6,0.381532111563458,21.9434,2557.0,128.6564,65.6,94.5,Sub-Saharan Africa,SD
Sudan,2005,31990003.0,5.04,0.6,0.350443336460156,22.0473,2672.0,128.9104,66.3,91.9,Sub-Saharan Africa,SD
Sudan,2006,32809056.0,4.96,0.7,0.367321240846003,22.16048,2858.0,129.1854,66.6,89.3,Sub-Saharan Africa,SD
Sudan,2007,33637960.0,4.87,0.8,0.390491087383466,22.28084,3097.0,129.4601,67.0,87.0,Sub-Saharan Africa,SD
Sudan,2008,34470138.0,4.79,1.0,0.38211794469096,22.40484,3246.0,129.7199,67.4,84.7,Sub-Saharan Africa,SD
Sudan,2009,35297298.0,4.71,,0.419063799961367,,3259.0,,67.6,82.4,Sub-Saharan Africa,SD
Sudan,2010,36114885.0,4.64,,0.415146789030243,,3282.0,,68.0,80.2,Sub-Saharan Africa,SD
Sudan,2011,36918193.0,4.56,,,,3524.0,,68.2,78.2,Sub-Saharan Africa,SD
Sudan,2012,37712420.0,4.49,,,,3856.0,,68.6,76.3,Sub-Saharan Africa,SD
Sudan,2013,38515095.0,4.42,,,,3903.0,,68.9,74.2,Sub-Saharan Africa,SD
Sudan,2014,39350274.0,4.35,,,,3940.0,,69.2,72.2,Sub-Saharan Africa,SD
Sudan,2015,40234882.0,4.28,,,,3975.0,,69.5,70.1,Sub-Saharan Africa,SD
Suriname,1960,289972.0,6.61,,1.49195402298851,,6975.0,,60.8856,103.88,America,SR
Suriname,1961,298190.0,6.59,,1.43828451882845,,7138.0,,61.28224,100.36,America,SR
Suriname,1962,306330.0,6.56,,1.61514516728988,,7305.0,,61.67288,96.39,America,SR
Suriname,1963,314530.0,6.5,,1.68918740025057,,7476.0,,62.06652,93.03,America,SR
Suriname,1964,322995.0,6.41,,1.87133851740499,,7650.0,,62.46516,89.22,America,SR
Suriname,1965,331799.0,6.3,,2.39516511788688,,7829.0,,62.8698,85.51,America,SR
Suriname,1966,341137.0,6.18,,3.20900276994797,,8012.0,,63.276439999999994,81.87,America,SR
Suriname,1967,350755.0,6.05,,3.79836776434183,,8199.0,,63.67907999999999,78.79,America,SR
Suriname,1968,359735.0,5.92,,4.0278956741732,,8390.0,,64.06971999999999,75.42,America,SR
Suriname,1969,366845.0,5.79,,4.13796604239126,,8586.0,,64.44435999999999,72.67,America,SR
Suriname,1970,371268.0,5.65,,4.32360901824798,,8786.0,,64.8,69.66,America,SR
Suriname,1971,372619.0,5.5,,4.59075161519014,,9315.0,,64.9,67.23,America,SR
Suriname,1972,371318.0,5.34,,4.68359774729324,,9776.0,,65.0,65.35,America,SR
Suriname,1973,368342.0,5.15,,5.70075583459967,,10239.0,,64.9,64.24,America,SR
Suriname,1974,365104.0,4.95,,4.36880453621327,,10609.0,,64.7,63.15,America,SR
Suriname,1975,362651.0,4.74,,5.54279824891106,,9648.0,,64.4,62.08,America,SR
Suriname,1976,361368.0,4.53,,5.49920286784118,,10622.0,,64.3,61.02,America,SR
Suriname,1977,361053.0,4.34,,5.22905327338918,,11830.0,,64.4,59.97,America,SR
Suriname,1978,361463.0,4.18,,6.5811293925351,,12569.0,,64.6,58.94,America,SR
Suriname,1979,362137.0,4.04,,6.29287742414231,,11872.0,,65.0,57.93,America,SR
Suriname,1980,362777.0,3.92,0.011931256,6.48623327290938,23.29584,10836.0,127.1012,65.5,56.74,America,SR
Suriname,1981,363309.0,3.82,,5.5384391671438,23.36229,11515.0,127.0373,66.1,55.8,America,SR
Suriname,1982,363993.0,3.71,,5.09111197457433,23.42391,10888.0,126.9347,66.7,54.96,America,SR
Suriname,1983,365242.0,3.59,,3.71840706145783,23.48051,10291.0,126.79,67.3,57.0,America,SR
Suriname,1984,367611.0,3.47,,4.17474494134412,23.52685,9935.0,126.6316,67.9,55.5,America,SR
Suriname,1985,371469.0,3.34,,4.25061995593394,23.57228,11162.0,126.4552,68.5,54.1,America,SR
Suriname,1986,376973.0,3.2,,4.61927708313649,23.61061,10842.0,126.2799,68.8,52.7,America,SR
Suriname,1987,383916.0,3.06,,4.54810917529343,23.64374,9949.0,126.0993,69.1,51.4,America,SR
Suriname,1988,391851.0,2.94,,4.76958710720985,23.68688,10724.0,125.9449,69.0,50.2,America,SR
Suriname,1989,400133.0,2.82,,4.6339889686752,23.73931,11131.0,125.8033,69.1,48.9,America,SR
Suriname,1990,408276.0,2.73,0.1,4.45165360007209,23.79644,10625.0,125.6591,68.7,47.6,America,SR
Suriname,1991,416068.0,2.67,0.2,5.08703158027268,23.87112,10759.0,125.5647,68.4,46.3,America,SR
Suriname,1992,423572.0,2.64,0.2,5.04264280325098,23.94219,10588.0,125.4726,68.3,44.9,America,SR
Suriname,1993,430901.0,2.63,0.4,5.07945483031181,24.01218,9690.0,125.3898,68.4,43.5,America,SR
Suriname,1994,438280.0,2.65,0.6,5.02981463311803,24.07298,9873.0,125.2799,69.0,42.2,America,SR
Suriname,1995,445830.0,2.68,0.7,5.00474093105769,24.13357,9848.0,125.1548,69.6,40.9,America,SR
Suriname,1996,453653.0,2.72,0.9,4.82089300046466,24.20795,9839.0,125.0304,70.1,39.6,America,SR
Suriname,1997,461569.0,2.75,0.9,4.78022072059,24.30276,10263.0,124.9214,70.1,38.3,America,SR
Suriname,1998,469108.0,2.76,1.0,4.76375028259536,24.40073,10283.0,124.8354,69.8,37.0,America,SR
Suriname,1999,475637.0,2.76,1.0,4.67472744029532,24.50072,10054.0,124.7812,69.3,35.7,America,SR
Suriname,2000,480751.0,2.74,1.0,4.55539228496478,24.58296,9908.0,124.6997,68.8,34.4,America,SR
Suriname,2001,484210.0,2.7,1.0,4.78633634045933,24.67839,10214.0,124.6478,68.4,33.3,America,SR
Suriname,2002,486271.0,2.66,1.0,4.68898830599363,24.77476,10502.0,124.5842,68.2,32.1,America,SR
Suriname,2003,487641.0,2.61,1.0,4.60216379074226,24.88042,10979.0,124.5475,68.1,31.1,America,SR
Suriname,2004,489312.0,2.56,1.0,4.64618695039832,25.00262,11836.0,124.5598,68.3,30.1,America,SR
Suriname,2005,491999.0,2.52,1.1,4.76606301430954,25.12524,12225.0,124.5779,68.5,29.2,America,SR
Suriname,2006,495953.0,2.48,1.0,4.8364767791679,25.23747,12553.0,124.5797,68.7,28.3,America,SR
Suriname,2007,500953.0,2.44,1.0,4.78695877177851,25.36476,13059.0,124.6142,68.9,27.4,America,SR
Suriname,2008,506657.0,2.41,1.0,4.74113997041156,25.49887,13470.0,124.6358,69.1,26.4,America,SR
Suriname,2009,512522.0,2.37,,4.74678167176739,,13747.0,,69.3,25.6,America,SR
Suriname,2010,518141.0,2.35,,4.54283223669998,,14325.0,,69.5,24.9,America,SR
Suriname,2011,523439.0,2.32,,,,14942.0,,69.7,24.1,America,SR
Suriname,2012,528535.0,2.29,,,,15254.0,,69.9,23.4,America,SR
Suriname,2013,533450.0,2.27,,,,15556.0,,70.1,22.6,America,SR
Suriname,2014,538248.0,2.24,,,,16649.0,,70.3,21.9,America,SR
Suriname,2015,542975.0,2.22,,,,17125.0,,70.5,21.3,America,SR
Svalbard,1960,1809.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1961,1850.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1962,1892.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1963,1935.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1964,1979.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1965,2023.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1966,2069.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1967,2116.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1968,2164.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1969,2213.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1970,2263.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1971,2315.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1972,2367.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1973,2421.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1974,2476.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1975,2532.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1976,2589.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1977,2648.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1978,2708.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1979,2770.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1980,2833.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1981,2897.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1982,2962.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1983,3030.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1984,3098.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1985,3169.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1986,3240.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1987,3314.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1988,3389.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1989,3466.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1990,3471.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1991,3419.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1992,3244.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1993,3101.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1994,2967.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1995,2909.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1996,2859.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1997,2756.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1998,2615.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,1999,2465.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2000,2421.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2001,2456.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2002,2494.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2003,2464.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2004,2375.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2005,2400.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2006,2319.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2007,2241.0,,,,,,,,,Europe & Central Asia,SJ
Svalbard,2008,2165.0,,,,,,,,,Europe & Central Asia,SJ
Swaziland,1960,349233.0,6.72,,0.094506860338907,,1804.0,,49.28699999999999,211.2,Sub-Saharan Africa,SZ
Swaziland,1961,357522.0,6.73,,0.010257586650963,,1986.0,,49.7131,208.0,Sub-Saharan Africa,SZ
Swaziland,1962,365719.0,6.75,,,,2348.0,,50.12719999999999,204.8,Sub-Saharan Africa,SZ
Swaziland,1963,373991.0,6.76,,,,2424.0,,50.53829999999999,201.5,Sub-Saharan Africa,SZ
Swaziland,1964,382575.0,6.78,,0.028759899288062,,2713.0,,50.95639999999999,197.8,Sub-Saharan Africa,SZ
Swaziland,1965,391659.0,6.8,,0.206017235640301,,3059.0,,51.396499999999996,194.0,Sub-Saharan Africa,SZ
Swaziland,1966,401295.0,6.82,,0.502678737603361,,3112.0,,51.87759999999999,190.3,Sub-Saharan Africa,SZ
Swaziland,1967,411478.0,6.84,,0.552631685567156,,3324.0,,52.406699999999994,186.6,Sub-Saharan Africa,SZ
Swaziland,1968,422266.0,6.86,,0.660109786680311,,3092.0,,52.98679999999999,182.9,Sub-Saharan Africa,SZ
Swaziland,1969,433709.0,6.87,,0.701879006206978,,3142.0,,53.62089999999999,179.0,Sub-Saharan Africa,SZ
Swaziland,1970,445844.0,6.88,,0.822611342314753,,3971.0,,54.3,174.8,Sub-Saharan Africa,SZ
Swaziland,1971,458717.0,6.88,,0.871472046389351,,3934.0,,54.6,170.1,Sub-Saharan Africa,SZ
